tcp_dstport,tcp_srcport,udp_srcport,ip_flags,tcp_flags,action0,action1,action2,action3,action4,action5,max_freq
2,51,104,5,5,2,2,2,2,2,2,2
2,51,104,5,6,2,2,2,2,2,2,2
2,51,104,5,7,2,2,2,2,2,2,2
2,51,104,5,8,2,2,2,2,2,2,2
2,51,105,0,3,2,2,2,2,2,2,2
2,51,105,0,4,2,2,2,2,2,2,2
2,51,105,0,5,2,2,2,2,2,2,2
2,51,105,0,6,2,2,2,2,2,2,2
2,51,105,0,7,2,2,2,2,2,2,2
2,51,105,0,8,2,2,2,2,2,2,2
2,51,105,1,3,2,2,2,2,2,2,2
2,51,105,1,4,2,2,2,2,2,2,2
2,51,105,1,5,2,2,2,2,2,2,2
2,51,105,1,6,2,2,2,2,2,2,2
2,51,105,1,7,2,2,2,2,2,2,2
2,51,105,1,8,2,2,2,2,2,2,2
2,51,105,2,3,2,2,2,2,2,2,2
2,51,105,2,4,2,2,2,2,2,2,2
2,51,105,2,5,2,2,2,2,2,2,2
2,51,105,2,6,2,2,2,2,2,2,2
2,51,105,2,7,2,2,2,2,2,2,2
2,51,105,2,8,2,2,2,2,2,2,2
2,51,105,3,3,2,2,2,2,2,2,2
2,51,105,3,4,2,2,2,2,2,2,2
2,51,105,3,5,2,2,2,2,2,2,2
2,51,105,3,6,2,2,2,2,2,2,2
2,51,105,3,7,2,2,2,2,2,2,2
2,51,105,3,8,2,2,2,2,2,2,2
2,51,105,4,3,2,2,2,2,2,2,2
2,51,105,4,4,2,2,2,2,2,2,2
2,51,105,4,5,2,2,2,2,2,2,2
2,51,105,4,6,2,2,2,2,2,2,2
2,51,105,4,7,2,2,2,2,2,2,2
2,51,105,4,8,2,2,2,2,2,2,2
2,51,105,5,3,2,2,2,2,2,2,2
2,51,105,5,4,2,2,2,2,2,2,2
2,51,105,5,5,2,2,2,2,2,2,2
2,51,105,5,6,2,2,2,2,2,2,2
2,51,105,5,7,2,2,2,2,2,2,2
2,51,105,5,8,2,2,2,2,2,2,2
2,51,106,0,3,2,2,2,2,2,2,2
2,51,106,0,4,2,2,2,2,2,2,2
2,51,106,0,5,2,2,2,2,2,2,2
2,51,106,0,6,2,2,2,2,2,2,2
2,51,106,0,7,2,2,2,2,2,2,2
2,51,106,0,8,2,2,2,2,2,2,2
2,51,106,1,3,2,2,2,2,2,2,2
2,51,106,1,4,2,2,2,2,2,2,2
2,51,106,1,5,2,2,2,2,2,2,2
2,51,106,1,6,2,2,2,2,2,2,2
2,51,106,1,7,2,2,2,2,2,2,2
2,51,106,1,8,2,2,2,2,2,2,2
2,51,106,2,3,2,2,2,2,2,2,2
2,51,106,2,4,2,2,2,2,2,2,2
2,51,106,2,5,2,2,2,2,2,2,2
2,51,106,2,6,2,2,2,2,2,2,2
2,51,106,2,7,2,2,2,2,2,2,2
2,51,106,2,8,2,2,2,2,2,2,2
2,51,106,3,3,2,2,2,2,2,2,2
2,51,106,3,4,2,2,2,2,2,2,2
2,51,106,3,5,2,2,2,2,2,2,2
2,51,106,3,6,2,2,2,2,2,2,2
2,51,106,3,7,2,2,2,2,2,2,2
2,51,106,3,8,2,2,2,2,2,2,2
2,51,106,4,3,2,2,2,2,2,2,2
2,51,106,4,4,2,2,2,2,2,2,2
2,51,106,4,5,2,2,2,2,2,2,2
2,51,106,4,6,2,2,2,2,2,2,2
2,51,106,4,7,2,2,2,2,2,2,2
2,51,106,4,8,2,2,2,2,2,2,2
2,51,106,5,3,2,2,2,2,2,2,2
2,51,106,5,4,2,2,2,2,2,2,2
2,51,106,5,5,2,2,2,2,2,2,2
2,51,106,5,6,2,2,2,2,2,2,2
2,51,106,5,7,2,2,2,2,2,2,2
2,51,106,5,8,2,2,2,2,2,2,2
2,51,107,0,3,2,2,2,2,2,2,2
2,51,107,0,4,2,2,2,2,2,2,2
2,51,107,0,5,2,2,2,2,2,2,2
2,51,107,0,6,2,2,2,2,2,2,2
2,51,107,0,7,2,2,2,2,2,2,2
2,51,107,0,8,2,2,2,2,2,2,2
2,51,107,1,3,2,2,2,2,2,2,2
2,51,107,1,4,2,2,2,2,2,2,2
2,51,107,1,5,2,2,2,2,2,2,2
2,51,107,1,6,2,2,2,2,2,2,2
2,51,107,1,7,2,2,2,2,2,2,2
2,51,107,1,8,2,2,2,2,2,2,2
2,51,107,2,3,2,2,2,2,2,2,2
2,51,107,2,4,2,2,2,2,2,2,2
2,51,107,2,5,2,2,2,2,2,2,2
2,51,107,2,6,2,2,2,2,2,2,2
2,51,107,2,7,2,2,2,2,2,2,2
2,51,107,2,8,2,2,2,2,2,2,2
2,51,107,3,3,2,2,2,2,2,2,2
2,51,107,3,4,2,2,2,2,2,2,2
2,51,107,3,5,2,2,2,2,2,2,2
2,51,107,3,6,2,2,2,2,2,2,2
2,51,107,3,7,2,2,2,2,2,2,2
2,51,107,3,8,2,2,2,2,2,2,2
2,51,107,4,3,2,2,2,2,2,2,2
2,51,107,4,4,2,2,2,2,2,2,2
2,51,107,4,5,2,2,2,2,2,2,2
2,51,107,4,6,2,2,2,2,2,2,2
2,51,107,4,7,2,2,2,2,2,2,2
2,51,107,4,8,2,2,2,2,2,2,2
2,51,107,5,3,2,2,2,2,2,2,2
2,51,107,5,4,2,2,2,2,2,2,2
2,51,107,5,5,2,2,2,2,2,2,2
2,51,107,5,6,2,2,2,2,2,2,2
2,51,107,5,7,2,2,2,2,2,2,2
2,51,107,5,8,2,2,2,2,2,2,2
2,51,108,0,3,2,2,2,2,2,2,2
2,51,108,0,4,2,2,2,2,2,2,2
2,51,108,0,5,2,2,2,2,2,2,2
2,51,108,0,6,2,2,2,2,2,2,2
2,51,108,0,7,2,2,2,2,2,2,2
