tcp_dstport,tcp_srcport,udp_srcport,ip_flags,tcp_flags,action0,action1,action2,action3,action4,action5,max_freq
0,67,56,4,0,2,4,4,4,4,2,4
0,67,56,4,1,2,4,4,4,4,2,4
0,67,56,4,2,2,4,4,4,4,2,4
0,67,56,4,3,2,4,4,4,4,2,4
0,67,56,4,4,2,4,4,4,4,2,4
0,67,56,4,5,2,4,4,4,4,2,4
0,67,56,5,0,2,4,4,4,4,2,4
0,67,56,5,1,2,4,4,4,4,2,4
0,67,56,5,2,2,4,4,4,4,2,4
0,67,56,5,3,2,4,4,4,4,2,4
0,67,56,5,4,2,4,4,4,4,2,4
0,67,56,5,5,2,4,4,4,4,2,4
0,67,57,0,0,2,4,4,4,4,2,4
0,67,57,0,1,2,4,4,4,4,2,4
0,67,57,0,2,2,4,4,4,4,2,4
0,67,57,0,3,2,4,4,4,4,2,4
0,67,57,0,4,2,4,4,4,4,2,4
0,67,57,0,5,2,4,4,4,4,2,4
0,67,57,1,0,2,4,4,4,4,2,4
0,67,57,1,1,2,4,4,4,4,2,4
0,67,57,1,2,2,4,4,4,4,2,4
0,67,57,1,3,2,4,4,4,4,2,4
0,67,57,1,4,2,4,4,4,4,2,4
0,67,57,1,5,2,4,4,4,4,2,4
0,67,57,2,0,2,4,4,4,4,2,4
0,67,57,2,1,2,4,4,4,4,2,4
0,67,57,2,2,2,4,4,4,4,2,4
0,67,57,2,3,2,4,4,4,4,2,4
0,67,57,2,4,2,4,4,4,4,2,4
0,67,57,2,5,2,4,4,4,4,2,4
0,67,57,3,0,2,4,4,4,4,2,4
0,67,57,3,1,2,4,4,4,4,2,4
0,67,57,3,2,2,4,4,4,4,2,4
0,67,57,3,3,2,4,4,4,4,2,4
0,67,57,3,4,2,4,4,4,4,2,4
0,67,57,3,5,2,4,4,4,4,2,4
0,67,57,4,0,2,4,4,4,4,2,4
0,67,57,4,1,2,4,4,4,4,2,4
0,67,57,4,2,2,4,4,4,4,2,4
0,67,57,4,3,2,4,4,4,4,2,4
0,67,57,4,4,2,4,4,4,4,2,4
0,67,57,4,5,2,4,4,4,4,2,4
0,67,57,5,0,2,4,4,4,4,2,4
0,67,57,5,1,2,4,4,4,4,2,4
0,67,57,5,2,2,4,4,4,4,2,4
0,67,57,5,3,2,4,4,4,4,2,4
0,67,57,5,4,2,4,4,4,4,2,4
0,67,57,5,5,2,4,4,4,4,2,4
0,67,58,0,0,2,4,4,4,4,2,4
0,67,58,0,1,2,4,4,4,4,2,4
0,67,58,0,2,2,4,4,4,4,2,4
0,67,58,0,3,2,4,4,4,4,2,4
0,67,58,0,4,2,4,4,4,4,2,4
0,67,58,0,5,2,4,4,4,4,2,4
0,67,58,1,0,2,4,4,4,4,2,4
0,67,58,1,1,2,4,4,4,4,2,4
0,67,58,1,2,2,4,4,4,4,2,4
0,67,58,1,3,2,4,4,4,4,2,4
0,67,58,1,4,2,4,4,4,4,2,4
0,67,58,1,5,2,4,4,4,4,2,4
0,67,58,2,0,2,4,4,4,4,2,4
0,67,58,2,1,2,4,4,4,4,2,4
0,67,58,2,2,2,4,4,4,4,2,4
0,67,58,2,3,2,4,4,4,4,2,4
0,67,58,2,4,2,4,4,4,4,2,4
0,67,58,2,5,2,4,4,4,4,2,4
0,67,58,3,0,2,4,4,4,4,2,4
0,67,58,3,1,2,4,4,4,4,2,4
0,67,58,3,2,2,4,4,4,4,2,4
0,67,58,3,3,2,4,4,4,4,2,4
0,67,58,3,4,2,4,4,4,4,2,4
0,67,58,3,5,2,4,4,4,4,2,4
0,67,58,4,0,2,4,4,4,4,2,4
0,67,58,4,1,2,4,4,4,4,2,4
0,67,58,4,2,2,4,4,4,4,2,4
0,67,58,4,3,2,4,4,4,4,2,4
0,67,58,4,4,2,4,4,4,4,2,4
0,67,58,4,5,2,4,4,4,4,2,4
0,67,58,5,0,2,4,4,4,4,2,4
0,67,58,5,1,2,4,4,4,4,2,4
0,67,58,5,2,2,4,4,4,4,2,4
0,67,58,5,3,2,4,4,4,4,2,4
0,67,58,5,4,2,4,4,4,4,2,4
0,67,58,5,5,2,4,4,4,4,2,4
0,67,59,0,0,2,4,4,4,4,2,4
0,67,59,0,1,2,4,4,4,4,2,4
0,67,59,0,2,2,4,4,4,4,2,4
0,67,59,0,3,2,4,4,4,4,2,4
