tcp_dstport,tcp_srcport,udp_srcport,ip_flags,tcp_flags,action0,action1,action2,action3,action4,action5,max_freq
16,141,81,0,5,4,4,4,4,4,4,4
16,141,81,0,6,4,4,4,4,4,4,4
16,141,81,0,7,4,4,4,4,4,4,4
16,141,81,0,8,4,4,4,4,4,4,4
16,141,81,1,5,4,4,4,4,4,4,4
16,141,81,1,6,4,4,4,4,4,4,4
16,141,81,1,7,4,4,4,4,4,4,4
16,141,81,1,8,4,4,4,4,4,4,4
16,141,81,2,5,4,4,4,4,4,4,4
16,141,81,2,6,4,4,4,4,4,4,4
16,141,81,2,7,4,4,4,4,4,4,4
16,141,81,2,8,4,4,4,4,4,4,4
16,141,81,3,5,4,4,4,4,4,4,4
16,141,81,3,6,4,4,4,4,4,4,4
16,141,81,3,7,4,4,4,4,4,4,4
16,141,81,3,8,4,4,4,4,4,4,4
16,141,81,4,5,4,4,4,4,4,4,4
16,141,81,4,6,4,4,4,4,4,4,4
16,141,81,4,7,4,4,4,4,4,4,4
16,141,81,4,8,4,4,4,4,4,4,4
16,141,81,5,5,4,4,4,4,4,4,4
16,141,81,5,6,4,4,4,4,4,4,4
16,141,81,5,7,4,4,4,4,4,4,4
16,141,81,5,8,4,4,4,4,4,4,4
16,141,82,0,5,4,4,4,4,4,4,4
16,141,82,0,6,4,4,4,4,4,4,4
16,141,82,0,7,4,4,4,4,4,4,4
16,141,82,0,8,4,4,4,4,4,4,4
16,141,82,1,5,4,4,4,4,4,4,4
16,141,82,1,6,4,4,4,4,4,4,4
16,141,82,1,7,4,4,4,4,4,4,4
16,141,82,1,8,4,4,4,4,4,4,4
16,141,82,2,5,4,4,4,4,4,4,4
16,141,82,2,6,4,4,4,4,4,4,4
16,141,82,2,7,4,4,4,4,4,4,4
16,141,82,2,8,4,4,4,4,4,4,4
16,141,82,3,5,4,4,4,4,4,4,4
16,141,82,3,6,4,4,4,4,4,4,4
16,141,82,3,7,4,4,4,4,4,4,4
16,141,82,3,8,4,4,4,4,4,4,4
16,141,82,4,5,4,4,4,4,4,4,4
16,141,82,4,6,4,4,4,4,4,4,4
16,141,82,4,7,4,4,4,4,4,4,4
16,141,82,4,8,4,4,4,4,4,4,4
16,141,82,5,5,4,4,4,4,4,4,4
16,141,82,5,6,4,4,4,4,4,4,4
16,141,82,5,7,4,4,4,4,4,4,4
16,141,82,5,8,4,4,4,4,4,4,4
16,141,83,0,5,4,4,4,4,4,4,4
16,141,83,0,6,4,4,4,4,4,4,4
16,141,83,0,7,4,4,4,4,4,4,4
16,141,83,0,8,4,4,4,4,4,4,4
16,141,83,1,5,4,4,4,4,4,4,4
16,141,83,1,6,4,4,4,4,4,4,4
16,141,83,1,7,4,4,4,4,4,4,4
16,141,83,1,8,4,4,4,4,4,4,4
16,141,83,2,5,4,4,4,4,4,4,4
16,141,83,2,6,4,4,4,4,4,4,4
16,141,83,2,7,4,4,4,4,4,4,4
16,141,83,2,8,4,4,4,4,4,4,4
16,141,83,3,5,4,4,4,4,4,4,4
16,141,83,3,6,4,4,4,4,4,4,4
16,141,83,3,7,4,4,4,4,4,4,4
16,141,83,3,8,4,4,4,4,4,4,4
16,141,83,4,5,4,4,4,4,4,4,4
16,141,83,4,6,4,4,4,4,4,4,4
16,141,83,4,7,4,4,4,4,4,4,4
16,141,83,4,8,4,4,4,4,4,4,4
16,141,83,5,5,4,4,4,4,4,4,4
16,141,83,5,6,4,4,4,4,4,4,4
16,141,83,5,7,4,4,4,4,4,4,4
16,141,83,5,8,4,4,4,4,4,4,4
16,141,84,0,5,4,4,4,4,4,4,4
16,141,84,0,6,4,4,4,4,4,4,4
16,141,84,0,7,4,4,4,4,4,4,4
16,141,84,0,8,4,4,4,4,4,4,4
16,141,84,1,5,4,4,4,4,4,4,4
16,141,84,1,6,4,4,4,4,4,4,4
16,141,84,1,7,4,4,4,4,4,4,4
16,141,84,1,8,4,4,4,4,4,4,4
16,141,84,2,5,4,4,4,4,4,4,4
16,141,84,2,6,4,4,4,4,4,4,4
16,141,84,2,7,4,4,4,4,4,4,4
16,141,84,2,8,4,4,4,4,4,4,4
16,141,84,3,5,4,4,4,4,4,4,4
16,141,84,3,6,4,4,4,4,4,4,4
16,141,84,3,7,4,4,4,4,4,4,4
