tcp_dstport,tcp_srcport,udp_srcport,ip_flags,tcp_flags,action0,action1,action2,action3,action4,action5,max_freq
17,21,160,3,5,4,4,4,4,4,4,4
17,21,160,3,6,4,4,4,4,4,4,4
17,21,160,3,7,4,4,4,4,4,4,4
17,21,160,3,8,4,4,4,4,4,4,4
17,21,161,0,0,4,4,4,4,4,4,4
17,21,161,0,1,4,4,4,4,4,4,4
17,21,161,0,2,4,4,4,4,4,4,4
17,21,161,0,3,4,4,4,4,4,4,4
17,21,161,0,4,4,4,4,4,4,4,4
17,21,161,0,5,4,4,4,4,4,4,4
17,21,161,0,6,4,4,4,4,4,4,4
17,21,161,0,7,4,4,4,4,4,4,4
17,21,161,0,8,4,4,4,4,4,4,4
17,21,161,1,0,4,4,4,4,4,4,4
17,21,161,1,1,4,4,4,4,4,4,4
17,21,161,1,2,4,4,4,4,4,4,4
17,21,161,1,3,4,4,4,4,4,4,4
17,21,161,1,4,4,4,4,4,4,4,4
17,21,161,1,5,4,4,4,4,4,4,4
17,21,161,1,6,4,4,4,4,4,4,4
17,21,161,1,7,4,4,4,4,4,4,4
17,21,161,1,8,4,4,4,4,4,4,4
17,21,161,2,0,4,4,4,4,4,4,4
17,21,161,2,1,4,4,4,4,4,4,4
17,21,161,2,2,4,4,4,4,4,4,4
17,21,161,2,3,4,4,4,4,4,4,4
17,21,161,2,4,4,4,4,4,4,4,4
17,21,161,2,5,4,4,4,4,4,4,4
17,21,161,2,6,4,4,4,4,4,4,4
17,21,161,2,7,4,4,4,4,4,4,4
17,21,161,2,8,4,4,4,4,4,4,4
17,21,161,3,0,4,4,4,4,4,4,4
17,21,161,3,1,4,4,4,4,4,4,4
17,21,161,3,2,4,4,4,4,4,4,4
17,21,161,3,3,4,4,4,4,4,4,4
17,21,161,3,4,4,4,4,4,4,4,4
17,21,161,3,5,4,4,4,4,4,4,4
17,21,161,3,6,4,4,4,4,4,4,4
17,21,161,3,7,4,4,4,4,4,4,4
17,21,161,3,8,4,4,4,4,4,4,4
17,21,162,0,0,4,4,4,4,4,4,4
17,21,162,0,1,4,4,4,4,4,4,4
17,21,162,0,2,4,4,4,4,4,4,4
17,21,162,0,3,4,4,4,4,4,4,4
17,21,162,0,4,4,4,4,4,4,4,4
17,21,162,0,5,4,4,4,4,4,4,4
17,21,162,0,6,4,4,4,4,4,4,4
17,21,162,0,7,4,4,4,4,4,4,4
17,21,162,0,8,4,4,4,4,4,4,4
17,21,162,1,0,4,4,4,4,4,4,4
17,21,162,1,1,4,4,4,4,4,4,4
17,21,162,1,2,4,4,4,4,4,4,4
17,21,162,1,3,4,4,4,4,4,4,4
17,21,162,1,4,4,4,4,4,4,4,4
17,21,162,1,5,4,4,4,4,4,4,4
17,21,162,1,6,4,4,4,4,4,4,4
17,21,162,1,7,4,4,4,4,4,4,4
17,21,162,1,8,4,4,4,4,4,4,4
17,21,162,2,0,4,4,4,4,4,4,4
17,21,162,2,1,4,4,4,4,4,4,4
17,21,162,2,2,4,4,4,4,4,4,4
17,21,162,2,3,4,4,4,4,4,4,4
17,21,162,2,4,4,4,4,4,4,4,4
17,21,162,2,5,4,4,4,4,4,4,4
17,21,162,2,6,4,4,4,4,4,4,4
17,21,162,2,7,4,4,4,4,4,4,4
17,21,162,2,8,4,4,4,4,4,4,4
17,21,162,3,0,4,4,4,4,4,4,4
17,21,162,3,1,4,4,4,4,4,4,4
17,21,162,3,2,4,4,4,4,4,4,4
17,21,162,3,3,4,4,4,4,4,4,4
17,21,162,3,4,4,4,4,4,4,4,4
17,21,162,3,5,4,4,4,4,4,4,4
17,21,162,3,6,4,4,4,4,4,4,4
