tcp_dstport,tcp_srcport,udp_srcport,ip_flags,tcp_flags,action0,action1,action2,action3,action4,action5,max_freq
16,89,75,0,2,4,4,4,4,4,4,4
16,89,75,0,3,4,4,4,4,4,4,4
16,89,75,0,4,4,4,4,4,4,4,4
16,89,75,0,5,4,4,4,4,4,4,4
16,89,75,0,6,4,4,4,4,4,4,4
16,89,75,0,7,4,4,4,4,4,4,4
16,89,75,0,8,4,4,4,4,4,4,4
16,89,75,1,0,4,4,4,4,4,4,4
16,89,75,1,1,4,4,4,4,4,4,4
16,89,75,1,2,4,4,4,4,4,4,4
16,89,75,1,3,4,4,4,4,4,4,4
16,89,75,1,4,4,4,4,4,4,4,4
16,89,75,1,5,4,4,4,4,4,4,4
16,89,75,1,6,4,4,4,4,4,4,4
16,89,75,1,7,4,4,4,4,4,4,4
16,89,75,1,8,4,4,4,4,4,4,4
16,89,75,2,0,4,4,4,4,4,4,4
16,89,75,2,1,4,4,4,4,4,4,4
16,89,75,2,2,4,4,4,4,4,4,4
16,89,75,2,3,4,4,4,4,4,4,4
16,89,75,2,4,4,4,4,4,4,4,4
16,89,75,2,5,4,4,4,4,4,4,4
16,89,75,2,6,4,4,4,4,4,4,4
16,89,75,2,7,4,4,4,4,4,4,4
16,89,75,2,8,4,4,4,4,4,4,4
16,89,75,3,0,4,4,4,4,4,4,4
16,89,75,3,1,4,4,4,4,4,4,4
16,89,75,3,2,4,4,4,4,4,4,4
16,89,75,3,3,4,4,4,4,4,4,4
16,89,75,3,4,4,4,4,4,4,4,4
16,89,75,3,5,4,4,4,4,4,4,4
16,89,75,3,6,4,4,4,4,4,4,4
16,89,75,3,7,4,4,4,4,4,4,4
16,89,75,3,8,4,4,4,4,4,4,4
16,89,75,4,0,4,4,4,4,4,4,4
16,89,75,4,1,4,4,4,4,4,4,4
16,89,75,4,2,4,4,4,4,4,4,4
16,89,75,4,3,4,4,4,4,4,4,4
16,89,75,4,4,4,4,4,4,4,4,4
16,89,75,4,5,4,4,4,4,4,4,4
16,89,75,4,6,4,4,4,4,4,4,4
16,89,75,4,7,4,4,4,4,4,4,4
16,89,75,4,8,4,4,4,4,4,4,4
16,89,75,5,0,4,4,4,4,4,4,4
16,89,75,5,1,4,4,4,4,4,4,4
16,89,75,5,2,4,4,4,4,4,4,4
16,89,75,5,3,4,4,4,4,4,4,4
16,89,75,5,4,4,4,4,4,4,4,4
16,89,75,5,5,4,4,4,4,4,4,4
16,89,75,5,6,4,4,4,4,4,4,4
16,89,75,5,7,4,4,4,4,4,4,4
16,89,75,5,8,4,4,4,4,4,4,4
16,89,76,0,0,4,4,4,4,4,4,4
16,89,76,0,1,4,4,4,4,4,4,4
16,89,76,0,2,4,4,4,4,4,4,4
16,89,76,0,3,4,4,4,4,4,4,4
16,89,76,0,4,4,4,4,4,4,4,4
16,89,76,0,5,4,4,4,4,4,4,4
16,89,76,0,6,4,4,4,4,4,4,4
16,89,76,0,7,4,4,4,4,4,4,4
16,89,76,0,8,4,4,4,4,4,4,4
16,89,76,1,0,4,4,4,4,4,4,4
16,89,76,1,1,4,4,4,4,4,4,4
16,89,76,1,2,4,4,4,4,4,4,4
16,89,76,1,3,4,4,4,4,4,4,4
16,89,76,1,4,4,4,4,4,4,4,4
16,89,76,1,5,4,4,4,4,4,4,4
16,89,76,1,6,4,4,4,4,4,4,4
16,89,76,1,7,4,4,4,4,4,4,4
16,89,76,1,8,4,4,4,4,4,4,4
16,89,76,2,0,4,4,4,4,4,4,4
16,89,76,2,1,4,4,4,4,4,4,4
16,89,76,2,2,4,4,4,4,4,4,4
16,89,76,2,3,4,4,4,4,4,4,4
16,89,76,2,4,4,4,4,4,4,4,4
16,89,76,2,5,4,4,4,4,4,4,4
16,89,76,2,6,4,4,4,4,4,4,4
16,89,76,2,7,4,4,4,4,4,4,4
16,89,76,2,8,4,4,4,4,4,4,4
16,89,76,3,0,4,4,4,4,4,4,4
16,89,76,3,1,4,4,4,4,4,4,4
16,89,76,3,2,4,4,4,4,4,4,4
16,89,76,3,3,4,4,4,4,4,4,4
16,89,76,3,4,4,4,4,4,4,4,4
16,89,76,3,5,4,4,4,4,4,4,4
16,89,76,3,6,4,4,4,4,4,4,4
16,89,76,3,7,4,4,4,4,4,4,4
16,89,76,3,8,4,4,4,4,4,4,4
16,89,76,4,0,4,4,4,4,4,4,4
16,89,76,4,1,4,4,4,4,4,4,4
16,89,76,4,2,4,4,4,4,4,4,4
16,89,76,4,3,4,4,4,4,4,4,4
16,89,76,4,4,4,4,4,4,4,4,4
16,89,76,4,5,4,4,4,4,4,4,4
16,89,76,4,6,4,4,4,4,4,4,4
16,89,76,4,7,4,4,4,4,4,4,4
16,89,76,4,8,4,4,4,4,4,4,4
16,89,76,5,0,4,4,4,4,4,4,4
16,89,76,5,1,4,4,4,4,4,4,4
16,89,76,5,2,4,4,4,4,4,4,4
16,89,76,5,3,4,4,4,4,4,4,4
16,89,76,5,4,4,4,4,4,4,4,4
16,89,76,5,5,4,4,4,4,4,4,4
16,89,76,5,6,4,4,4,4,4,4,4
16,89,76,5,7,4,4,4,4,4,4,4
16,89,76,5,8,4,4,4,4,4,4,4
16,89,77,0,0,4,4,4,4,4,4,4
16,89,77,0,1,4,4,4,4,4,4,4
16,89,77,0,2,4,4,4,4,4,4,4
16,89,77,0,3,4,4,4,4,4,4,4
16,89,77,0,4,4,4,4,4,4,4,4
16,89,77,0,5,4,4,4,4,4,4,4
16,89,77,0,6,4,4,4,4,4,4,4
16,89,77,0,7,4,4,4,4,4,4,4
16,89,77,0,8,4,4,4,4,4,4,4
16,89,77,1,0,4,4,4,4,4,4,4
16,89,77,1,1,4,4,4,4,4,4,4
16,89,77,1,2,4,4,4,4,4,4,4
16,89,77,1,3,4,4,4,4,4,4,4
16,89,77,1,4,4,4,4,4,4,4,4
16,89,77,1,5,4,4,4,4,4,4,4
16,89,77,1,6,4,4,4,4,4,4,4
16,89,77,1,7,4,4,4,4,4,4,4
16,89,77,1,8,4,4,4,4,4,4,4
16,89,77,2,0,4,4,4,4,4,4,4
16,89,77,2,1,4,4,4,4,4,4,4
16,89,77,2,2,4,4,4,4,4,4,4
16,89,77,2,3,4,4,4,4,4,4,4
16,89,77,2,4,4,4,4,4,4,4,4
16,89,77,2,5,4,4,4,4,4,4,4
16,89,77,2,6,4,4,4,4,4,4,4
16,89,77,2,7,4,4,4,4,4,4,4
16,89,77,2,8,4,4,4,4,4,4,4
16,89,77,3,0,4,4,4,4,4,4,4
16,89,77,3,1,4,4,4,4,4,4,4
16,89,77,3,2,4,4,4,4,4,4,4
