tcp_dstport,tcp_srcport,udp_srcport,ip_flags,tcp_flags,action0,action1,action2,action3,action4,action5,max_freq
2,139,109,0,5,4,4,4,4,4,4,4
2,139,109,0,6,4,4,4,4,4,4,4
2,139,109,0,7,4,4,4,4,4,4,4
2,139,109,0,8,4,4,4,4,4,4,4
2,139,109,1,5,4,4,4,4,4,4,4
2,139,109,1,6,4,4,4,4,4,4,4
2,139,109,1,7,4,4,4,4,4,4,4
2,139,109,1,8,4,4,4,4,4,4,4
2,139,109,2,5,4,4,4,4,4,4,4
2,139,109,2,6,4,4,4,4,4,4,4
2,139,109,2,7,4,4,4,4,4,4,4
2,139,109,2,8,4,4,4,4,4,4,4
2,139,109,3,5,4,4,4,4,4,4,4
2,139,109,3,6,4,4,4,4,4,4,4
2,139,109,3,7,4,4,4,4,4,4,4
2,139,109,3,8,4,4,4,4,4,4,4
2,139,109,4,5,4,4,4,4,4,4,4
2,139,109,4,6,4,4,4,4,4,4,4
2,139,109,4,7,4,4,4,4,4,4,4
2,139,109,4,8,4,4,4,4,4,4,4
2,139,109,5,5,4,4,4,4,4,4,4
2,139,109,5,6,4,4,4,4,4,4,4
2,139,109,5,7,4,4,4,4,4,4,4
2,139,109,5,8,4,4,4,4,4,4,4
2,139,110,0,5,4,4,4,4,4,4,4
2,139,110,0,6,4,4,4,4,4,4,4
2,139,110,0,7,4,4,4,4,4,4,4
2,139,110,0,8,4,4,4,4,4,4,4
2,139,110,1,5,4,4,4,4,4,4,4
2,139,110,1,6,4,4,4,4,4,4,4
2,139,110,1,7,4,4,4,4,4,4,4
2,139,110,1,8,4,4,4,4,4,4,4
2,139,110,2,5,4,4,4,4,4,4,4
2,139,110,2,6,4,4,4,4,4,4,4
2,139,110,2,7,4,4,4,4,4,4,4
2,139,110,2,8,4,4,4,4,4,4,4
2,139,110,3,5,4,4,4,4,4,4,4
2,139,110,3,6,4,4,4,4,4,4,4
2,139,110,3,7,4,4,4,4,4,4,4
2,139,110,3,8,4,4,4,4,4,4,4
2,139,110,4,5,4,4,4,4,4,4,4
2,139,110,4,6,4,4,4,4,4,4,4
2,139,110,4,7,4,4,4,4,4,4,4
2,139,110,4,8,4,4,4,4,4,4,4
2,139,110,5,5,4,4,4,4,4,4,4
2,139,110,5,6,4,4,4,4,4,4,4
2,139,110,5,7,4,4,4,4,4,4,4
2,139,110,5,8,4,4,4,4,4,4,4
2,139,111,0,5,4,4,4,4,4,4,4
2,139,111,0,6,4,4,4,4,4,4,4
2,139,111,0,7,4,4,4,4,4,4,4
2,139,111,0,8,4,4,4,4,4,4,4
2,139,111,1,5,4,4,4,4,4,4,4
2,139,111,1,6,4,4,4,4,4,4,4
2,139,111,1,7,4,4,4,4,4,4,4
2,139,111,1,8,4,4,4,4,4,4,4
2,139,111,2,5,4,4,4,4,4,4,4
2,139,111,2,6,4,4,4,4,4,4,4
2,139,111,2,7,4,4,4,4,4,4,4
2,139,111,2,8,4,4,4,4,4,4,4
2,139,111,3,5,4,4,4,4,4,4,4
2,139,111,3,6,4,4,4,4,4,4,4
2,139,111,3,7,4,4,4,4,4,4,4
2,139,111,3,8,4,4,4,4,4,4,4
2,139,111,4,5,4,4,4,4,4,4,4
2,139,111,4,6,4,4,4,4,4,4,4
2,139,111,4,7,4,4,4,4,4,4,4
2,139,111,4,8,4,4,4,4,4,4,4
2,139,111,5,5,4,4,4,4,4,4,4
2,139,111,5,6,4,4,4,4,4,4,4
2,139,111,5,7,4,4,4,4,4,4,4
2,139,111,5,8,4,4,4,4,4,4,4
2,139,112,0,5,4,4,4,4,4,4,4
2,139,112,0,6,4,4,4,4,4,4,4
2,139,112,0,7,4,4,4,4,4,4,4
2,139,112,0,8,4,4,4,4,4,4,4
2,139,112,1,5,4,4,4,4,4,4,4
2,139,112,1,6,4,4,4,4,4,4,4
2,139,112,1,7,4,4,4,4,4,4,4
2,139,112,1,8,4,4,4,4,4,4,4
2,139,112,2,5,4,4,4,4,4,4,4
2,139,112,2,6,4,4,4,4,4,4,4
2,139,112,2,7,4,4,4,4,4,4,4
2,139,112,2,8,4,4,4,4,4,4,4
2,139,112,3,5,4,4,4,4,4,4,4
2,139,112,3,6,4,4,4,4,4,4,4
2,139,112,3,7,4,4,4,4,4,4,4
2,139,112,3,8,4,4,4,4,4,4,4
2,139,112,4,5,4,4,4,4,4,4,4
2,139,112,4,6,4,4,4,4,4,4,4
2,139,112,4,7,4,4,4,4,4,4,4
2,139,112,4,8,4,4,4,4,4,4,4
2,139,112,5,5,4,4,4,4,4,4,4
2,139,112,5,6,4,4,4,4,4,4,4
2,139,112,5,7,4,4,4,4,4,4,4
2,139,112,5,8,4,4,4,4,4,4,4
2,139,113,0,5,4,4,4,4,4,4,4
2,139,113,0,6,4,4,4,4,4,4,4
2,139,113,0,7,4,4,4,4,4,4,4
2,139,113,0,8,4,4,4,4,4,4,4
2,139,113,1,5,4,4,4,4,4,4,4
2,139,113,1,6,4,4,4,4,4,4,4
2,139,113,1,7,4,4,4,4,4,4,4
2,139,113,1,8,4,4,4,4,4,4,4
2,139,113,2,5,4,4,4,4,4,4,4
2,139,113,2,6,4,4,4,4,4,4,4
2,139,113,2,7,4,4,4,4,4,4,4
2,139,113,2,8,4,4,4,4,4,4,4
2,139,113,3,5,4,4,4,4,4,4,4
2,139,113,3,6,4,4,4,4,4,4,4
2,139,113,3,7,4,4,4,4,4,4,4
2,139,113,3,8,4,4,4,4,4,4,4
2,139,113,4,5,4,4,4,4,4,4,4
2,139,113,4,6,4,4,4,4,4,4,4
2,139,113,4,7,4,4,4,4,4,4,4
2,139,113,4,8,4,4,4,4,4,4,4
2,139,113,5,5,4,4,4,4,4,4,4
2,139,113,5,6,4,4,4,4,4,4,4
2,139,113,5,7,4,4,4,4,4,4,4
2,139,113,5,8,4,4,4,4,4,4,4
2,139,114,0,5,4,4,4,4,4,4,4
2,139,114,0,6,4,4,4,4,4,4,4
2,139,114,0,7,4,4,4,4,4,4,4
2,139,114,0,8,4,4,4,4,4,4,4
2,139,114,1,5,4,4,4,4,4,4,4
2,139,114,1,6,4,4,4,4,4,4,4
2,139,114,1,7,4,4,4,4,4,4,4
2,139,114,1,8,4,4,4,4,4,4,4
2,139,114,2,5,4,4,4,4,4,4,4
2,139,114,2,6,4,4,4,4,4,4,4
2,139,114,2,7,4,4,4,4,4,4,4
2,139,114,2,8,4,4,4,4,4,4,4
2,139,114,3,5,4,4,4,4,4,4,4
2,139,114,3,6,4,4,4,4,4,4,4
2,139,114,3,7,4,4,4,4,4,4,4
2,139,114,3,8,4,4,4,4,4,4,4
2,139,114,4,5,4,4,4,4,4,4,4
2,139,114,4,6,4,4,4,4,4,4,4
2,139,114,4,7,4,4,4,4,4,4,4
2,139,114,4,8,4,4,4,4,4,4,4
2,139,114,5,5,4,4,4,4,4,4,4
2,139,114,5,6,4,4,4,4,4,4,4
2,139,114,5,7,4,4,4,4,4,4,4
2,139,114,5,8,4,4,4,4,4,4,4
2,139,115,0,5,4,4,4,4,4,4,4
2,139,115,0,6,4,4,4,4,4,4,4
2,139,115,0,7,4,4,4,4,4,4,4
2,139,115,0,8,4,4,4,4,4,4,4
2,139,115,1,5,4,4,4,4,4,4,4
2,139,115,1,6,4,4,4,4,4,4,4
2,139,115,1,7,4,4,4,4,4,4,4
2,139,115,1,8,4,4,4,4,4,4,4
2,139,115,2,5,4,4,4,4,4,4,4
2,139,115,2,6,4,4,4,4,4,4,4
2,139,115,2,7,4,4,4,4,4,4,4
2,139,115,2,8,4,4,4,4,4,4,4
2,139,115,3,5,4,4,4,4,4,4,4
2,139,115,3,6,4,4,4,4,4,4,4
2,139,115,3,7,4,4,4,4,4,4,4
2,139,115,3,8,4,4,4,4,4,4,4
2,139,115,4,5,4,4,4,4,4,4,4
2,139,115,4,6,4,4,4,4,4,4,4
2,139,115,4,7,4,4,4,4,4,4,4
2,139,115,4,8,4,4,4,4,4,4,4
2,139,115,5,5,4,4,4,4,4,4,4
2,139,115,5,6,4,4,4,4,4,4,4
2,139,115,5,7,4,4,4,4,4,4,4
2,139,115,5,8,4,4,4,4,4,4,4
2,139,116,0,5,4,4,4,4,4,4,4
2,139,116,0,6,4,4,4,4,4,4,4
2,139,116,0,7,4,4,4,4,4,4,4
2,139,116,0,8,4,4,4,4,4,4,4
2,139,116,1,5,4,4,4,4,4,4,4
2,139,116,1,6,4,4,4,4,4,4,4
2,139,116,1,7,4,4,4,4,4,4,4
2,139,116,1,8,4,4,4,4,4,4,4
2,139,116,2,5,4,4,4,4,4,4,4
2,139,116,2,6,4,4,4,4,4,4,4
2,139,116,2,7,4,4,4,4,4,4,4
2,139,116,2,8,4,4,4,4,4,4,4
2,139,116,3,5,4,4,4,4,4,4,4
2,139,116,3,6,4,4,4,4,4,4,4
2,139,116,3,7,4,4,4,4,4,4,4
2,139,116,3,8,4,4,4,4,4,4,4
2,139,116,4,5,4,4,4,4,4,4,4
2,139,116,4,6,4,4,4,4,4,4,4
2,139,116,4,7,4,4,4,4,4,4,4
2,139,116,4,8,4,4,4,4,4,4,4
2,139,116,5,5,4,4,4,4,4,4,4
2,139,116,5,6,4,4,4,4,4,4,4
2,139,116,5,7,4,4,4,4,4,4,4
2,139,116,5,8,4,4,4,4,4,4,4
2,139,117,0,5,4,4,4,4,4,4,4
2,139,117,0,6,4,4,4,4,4,4,4
2,139,117,0,7,4,4,4,4,4,4,4
2,139,117,0,8,4,4,4,4,4,4,4
2,139,117,1,5,4,4,4,4,4,4,4
2,139,117,1,6,4,4,4,4,4,4,4
2,139,117,1,7,4,4,4,4,4,4,4
