tcp_dstport,tcp_srcport,udp_srcport,ip_flags,tcp_flags,action0,action1,action2,action3,action4,action5,max_freq
17,47,39,4,8,4,2,2,2,4,4,2
17,47,39,5,0,4,2,2,2,4,4,2
17,47,39,5,1,4,2,2,2,4,4,2
17,47,39,5,2,4,2,2,2,4,4,2
17,47,39,5,3,4,2,2,2,4,4,2
17,47,39,5,4,4,2,2,2,4,4,2
17,47,39,5,5,4,2,2,2,4,4,2
17,47,39,5,6,4,2,2,2,4,4,2
17,47,39,5,7,4,2,2,2,4,4,2
17,47,39,5,8,4,2,2,2,4,4,2
17,47,40,0,0,4,2,2,2,4,4,2
17,47,40,0,1,4,2,2,2,4,4,2
17,47,40,0,2,4,2,2,2,4,4,2
17,47,40,0,3,4,2,2,2,4,4,2
17,47,40,0,4,4,2,2,2,4,4,2
17,47,40,0,5,4,2,2,2,4,4,2
17,47,40,0,6,4,2,2,2,4,4,2
17,47,40,0,7,4,2,2,2,4,4,2
17,47,40,0,8,4,2,2,2,4,4,2
17,47,40,1,0,4,2,2,2,4,4,2
17,47,40,1,1,4,2,2,2,4,4,2
17,47,40,1,2,4,2,2,2,4,4,2
17,47,40,1,3,4,2,2,2,4,4,2
17,47,40,1,4,4,2,2,2,4,4,2
17,47,40,1,5,4,2,2,2,4,4,2
17,47,40,1,6,4,2,2,2,4,4,2
17,47,40,1,7,4,2,2,2,4,4,2
17,47,40,1,8,4,2,2,2,4,4,2
17,47,40,2,0,4,2,2,2,4,4,2
17,47,40,2,1,4,2,2,2,4,4,2
17,47,40,2,2,4,2,2,2,4,4,2
17,47,40,2,3,4,2,2,2,4,4,2
17,47,40,2,4,4,2,2,2,4,4,2
17,47,40,2,5,4,2,2,2,4,4,2
17,47,40,2,6,4,2,2,2,4,4,2
17,47,40,2,7,4,2,2,2,4,4,2
17,47,40,2,8,4,2,2,2,4,4,2
17,47,40,3,0,4,2,2,2,4,4,2
17,47,40,3,1,4,2,2,2,4,4,2
17,47,40,3,2,4,2,2,2,4,4,2
17,47,40,3,3,4,2,2,2,4,4,2
17,47,40,3,4,4,2,2,2,4,4,2
17,47,40,3,5,4,2,2,2,4,4,2
17,47,40,3,6,4,2,2,2,4,4,2
17,47,40,3,7,4,2,2,2,4,4,2
17,47,40,3,8,4,2,2,2,4,4,2
17,47,40,4,0,4,2,2,2,4,4,2
17,47,40,4,1,4,2,2,2,4,4,2
17,47,40,4,2,4,2,2,2,4,4,2
